Date,Time,Site_22,Site_23,Site_24,Site_25,Site_26,Site_28,Site_29,Site_72,Site_A,Site_H,Site_K,Site_R,Site_V
20160108,3:00,0.94,                     BL,                     BL,                     BL,                    LST,                     BL,                    LST,                    LST,                     BL,                     BL,                     BL,                     BL,0.02
20160108,4:00,0.47,0.34,0.16,0.09,                    LST,0.03,                    LST,                    LST,0.09,0.07,0.05,0.15,0.07
20160108,5:00,0.2,0.11,0.17,0.1,                    LST,0.04,                    LST,                    LST,0.2,0.12,0.45,0.18,0.02
20160108,6:00,0.14,0.08,0.16,0.08,                    LST,0.02,                    LST,                    LST,0.54,0.11,0.79,0.32,0.24
20160108,7:00,0.16,0.03,0.11,0.06,                    LST,0.02,                    LST,                    LST,0.85,0.17,3.34,0.18,0.19
20160108,8:00,0.31,0.1,0.06,0.03,                    LST,0.02,                    LST,                    LST,0.44,0.1,4.88,0.12,0.16
20160108,9:00,0.2,0.04,0.04,0,                     ST,0,                    LST,                    LST,0.21,0.03,4.58,0.09,0.09
20160108,10:00,0.2,0.04,0.03,0.02,                     BL,0,                    LST,                     XX,0.12,0.07,0.67,0.06,0.04
20160108,11:00,0.13,0.08,0.02,0.03,                     IQ,0.04,                    LST,0.11,0.08,0.02,0.14,0.09,0.07
20160108,12:00,0.08,0.05,0.12,0.02,                     XX,0,                    LST,0.13,0.08,0.02,0.28,0.03,0.06
20160108,13:00,0.06,0.03,0.03,0.04,                     XX,0.02,                    LST,                     ST,0.15,0.02,0.15,0.03,0.04
20160108,14:00,0.05,0.06,0.13,0.03,                     XX,0,                    LST,0.15,0.12,0.02,2.47,0.04,0.04
20160108,15:00,0.05,0.08,0.02,0.03,                     ST,0,                    LST,0.16,0.1,0.02,0.8,0.07,0.05
20160108,16:00,0.06,0.02,0.03,0.05,                     BL,0,                    LST,0.09,0.1,0.03,2.34,0.08,0.05
20160108,17:00,0.07,0.02,0.05,0.04,                     BL,0,                    LST,                    LST,0.12,0.05,0.97,0.07,0.11
20160108,18:00,0.03,0.23,0.06,0.02,0.03,0.05,                    LST,                    LST,0.05,0.03,0.26,0.09,0.16
20160108,19:00,0.05,0.06,0.06,0.02,0.03,0,                    LST,                    LST,0.3,0.05,3.54,0.12,0.18
20160108,20:00,0.08,0.06,0.1,0,                     CS,0,                    LST,                    LST,0.06,0.05,0.06,0.04,                     ST
20160108,21:00,0.1,0.07,0.25,0.04,0.03,0,                    LST,                    LST,0.08,0.09,0.07,0.07,                     BL
20160108,22:00,0.12,0.09,0.15,0.05,0.02,0,                    LST,                     BL,0.07,0.05,0.35,0.8,0.13
20160108,23:00,0.17,0.09,0.31,0.05,0.03,0,                    LST,0.24,0.12,0.04,0.11,0.05,0.21
20160109,0:00,0.08,                     ST,                     ST,                     ST,                     ST,                     ST,                    LST,0.08,                     ST,                     ST,0.07,                     ST,0.1
20160109,1:00,0.06,                     BL,                     BL,                     BL,                     BL,                     BL,                    LST,0.1,                     BL,                     BL,0.03,                     BL,0.08
