    Date, Time,Site_22,Site_23,Site_24,Site_25,Site_26,Site_27,Site_28, Site_A, Site_H, Site_K, Site_R, Site_V
20130111,20:00,0.41,0.23,              AQI,0.13,0.16,,0.18,2.18,0.16,0.25,0.41,0.18
20130111,21:00,0.33,0.18,              AQI,0.17,0.03,,0.19,1.7,0.19,               ST,0.45,0.2
20130111,22:00,0.64,0.16,              AQI,0.75,0.02,,0.13,1.1,0.24,               BL,0.39,0.22
20130111,23:00,0.97,0.15,              AQI,0.28,0,,0.2,0.3,0.25,0.23,0.33,0.29
20130112,0:00,               ST,0.13,              AQI,               ST,0,,               ST,               ST,0.17,0.24,0.59,0.31
20130112,1:00,               BL,0.1,              AQI,               BL,0,,               BL,               BL,0.05,               ST,1,0.21
20130112,2:00,0.08,               ST,               ST,0.18,               ST,,0.27,0.1,               ST,               BL,               ST,               ST
20130112,3:00,0.1,               BL,               BL,0.27,               BL,,0.04,0.11,               BL,0.04,               BL,               BL
20130112,4:00,0.07,0.07,0.11,0.11,0,,0.25,0.11,0.04,0.04,0.43,0.05
20130112,5:00,0.09,0.09,0.15,0.32,0,,0.06,0.21,0.09,0.08,0.33,0.1
20130112,6:00,0.06,0.11,0.15,0.75,0,,0.07,0.12,0.09,0.08,0.21,0.08
20130112,7:00,0.08,0.11,0.09,0.48,0,,0.06,0.17,0.09,0.05,0.3,0.1
20130112,8:00,0.09,0.08,0.08,0.34,0,,0.04,0.16,0.05,0.05,1.03,0.06
20130112,9:00,0.09,0.11,0.09,0.34,0.04,,0.04,0.26,0.08,0.04,0.8,0.06
20130112,10:00,0.09,0.13,               CS,0.36,0,,0,0.2,0.07,0.05,0.65,0.08
20130112,11:00,0.11,0.08,0.09,0.38,0,,0.03,0.23,0.06,0.04,0.48,0.07
20130112,12:00,0.12,0.07,               IQ,0.28,0,,0.07,0.24,0.06,0.05,0.38,0.08
20130112,13:00,0.08,0.12,               IQ,0.27,0,,0.08,0.22,0.07,0.06,0.47,0.09
20130112,14:00,0.06,0.09,0.1,0.33,0,,0.07,0.16,0.06,0.06,0.47,0.06
20130112,15:00,0.05,0.13,0.11,0.36,0,,0.13,0.16,0.07,0.04,0.34,0.07
20130112,16:00,0.11,0.1,0.11,0.37,0,,0.07,0.25,0.08,0.07,0.28,0.09
20130112,17:00,0.13,0.09,0.12,0.23,0.04,,0.04,0.17,0.06,0.06,0.3,0.1
20130112,18:00,0.1,0.11,0.11,0.42,0,,0.3,0.16,0.07,0.07,0.33,0.09
20130112,19:00,0.23,0.14,0.13,0.3,0.04,,0.15,0.15,0.07,0.09,0.4,0.1
20130112,20:00,0.07,0.12,0.11,0.31,0,,0.09,0.11,0.07,0.07,0.49,0.08
20130112,21:00,               CS,               CS,               CS,               CS,               CS,,               CS,               CS,               CS,               CS,               CS,               CS
20130112,22:00,               IQ,               IQ,               IQ,               IQ,               IQ,,               IQ,               IQ,               IQ,               IQ,               IQ,               IQ
20130112,23:00,0.11,0.29,0.15,0,0.04,,0.17,0.07,0.06,0.06,0.19,0.07
20130113,0:00,0.11,               ST,               ST,0.02,               ST,,0.03,0.07,               ST,0.06,               ST,0.06
20130113,1:00,0.07,               ST,               ST,0,               ST,,0.05,0.12,               ST,0.07,               ST,0.06
20130113,2:00,               ST,               BL,               BL,               ST,               BL,,               ST,               ST,               BL,0.11,               BL,0.1
20130113,3:00,               ST,0.47,0.24,               ST,0.12,,               ST,               ST,0.43,0.35,0.33,0.19
20130113,4:00,               BL,0.79,0.2,               BL,0.17,,               BL,               BL,0.21,0.26,0.3,0.22
20130113,5:00,0.16,0.43,0.19,0.29,0.15,,0.15,0.16,0.17,0.19,0.29,0.2
20130113,6:00,0.15,0.29,0.17,0.28,0.14,,0.14,0.16,0.26,0.17,0.31,0.15
20130113,7:00,0.17,0.23,0.16,0.23,0.14,,0.13,0.15,0.24,              AQI,0.26,0.15
20130113,8:00,0.15,0.34,0.16,0.24,0.12,,0.13,0.16,0.26,0.17,0.26,0.18
20130113,9:00,0.17,0.32,0.15,0.4,0.15,,0.15,0.16,0.23,0.19,0.27,0.14
20130113,10:00,0.18,0.29,0.15,0.28,0.13,,0.13,0.17,0.32,0.2,0.23,0.17
20130113,11:00,0.18,0.26,0.15,0.19,0.12,,0.13,0.15,0.18,0.19,0.21,0.16
20130113,12:00,0.17,0.2,0.15,0.35,0.11,,0.13,0.16,0.26,0.16,0.24,0.16
20130113,13:00,0.17,0.24,0.16,0.26,0.13,,0.13,0.16,0.22,0.16,0.23,0.18
20130113,14:00,0.17,0.21,0.15,0.24,0.13,,0.13,0.16,0.21,0.18,0.2,0.17
20130113,15:00,0.16,0.21,0.15,0.16,0.11,,0.14,0.17,0.19,0.18,0.24,0.19
20130113,16:00,0.18,0.16,0.13,0.16,0.13,,0.14,0.17,0.23,0.21,0.21,0.19
20130113,17:00,0.21,0.26,0.16,0.12,0.14,,0.15,0.18,0.44,0.18,0.23,0.2
20130113,18:00,0.2,0.19,0.16,0.1,0.13,,0.15,0.14,0.3,0.15,0.27,0.2
20130113,19:00,0.17,0.15,0.16,0.12,0.16,,0.14,0.15,0.23,0.19,0.29,0.2
20130113,20:00,0.16,0.17,0.17,0.12,0.14,,0.16,0.14,0.19,0.22,0.34,0.2
20130113,21:00,0.18,0.27,0.21,0.14,0.14,,0.15,0.15,0.22,               ST,0.38,               ST
20130113,22:00,0.17,0.25,0.21,0.16,0.16,,0.15,0.16,0.7,               ST,0.4,               ST
20130113,23:00,0.18,0.23,0.24,0.17,0.21,,0.15,0.17,0.28,               BL,0.39,               BL
20130114,0:00,               ST,0.48,0.21,               ST,0.23,,               ST,               ST,0.61,0.23,0.35,0.36
20130114,1:00,               BL,0.3,0.21,               BL,0.3,,               BL,               BL,0.73,0.21,0.31,0.36
20130114,2:00,0.14,               ST,               ST,0.35,               ST,,0.16,0.15,               ST,               ST,               ST,0.25
20130114,3:00,0.17,               BL,               BL,0.53,               BL,,0.16,0.14,               BL,               BL,               BL,0.31
20130114,4:00,0.15,0.25,0.15,0.48,0.23,,0.15,0.15,0.64,0.16,0.46,0.22
20130114,5:00,0.23,0.21,0.13,0.1,0.22,,0.15,0.18,0.26,0.18,0.43,0.18
20130114,6:00,0.22,0.2,0.18,0.11,0.16,,0.16,0.2,0.24,0.2,0.35,0.21
20130114,7:00,0.21,0.16,0.15,0.1,0.12,,0.15,0.26,0.29,0.27,0.34,0.27
20130114,8:00,0.22,0.29,0.16,0.12,0.17,,0.19,0.24,0.31,0.28,0.31,0.28
20130114,9:00,0.2,0.18,0.16,0.14,0.21,,0.17,0.22,0.25,0.22,0.34,0.3
20130114,10:00,0.19,0.19,               CS,0.14,0.19,,0.2,0.18,0.36,0.27,0.37,0.19
20130114,11:00,0.22,0.68,0.2,0.13,0.2,,0.21,0.2,0.27,0.25,0.37,0.33
20130114,12:00,0.21,0.71,              AQI,0.13,0.19,,0.21,0.18,0.33,0.24,               XX,0.23
20130114,13:00,0.17,1.11,              AQI,0.12,0.26,,0.22,0.18,0.45,0.21,               XX,0.25
20130114,14:00,0.22,0.31,               RA,              LST,0.32,,0.22,0.21,0.3,0.22,               BL,0.24
20130114,15:00,0.26,0.35,               RA,0.14,0.4,,0.22,0.23,0.37,0.26,               BL,0.35
20130114,16:00,0.22,0.46,               RA,0.15,0.34,,0.23,0.2,0.68,0.23,0.71,0.28
20130114,17:00,0.21,1.06,0.19,0.15,0.36,,0.24,0.2,0.63,0.29,0.58,0.3
20130114,18:00,0.22,1.38,0.2,0.14,0.3,,0.25,0.17,0.43,0.22,0.5,0.29
20130114,19:00,0.2,0.98,0.19,0.12,0.21,,0.22,0.17,0.47,0.2,0.46,0.3
20130114,20:00,0.23,1.44,0.18,0.11,0.14,,0.26,0.18,0.29,0.2,0.43,               ST
20130114,21:00,0.22,0.56,0.2,0.14,0.12,,0.28,0.18,0.17,0.33,0.47,               BL
20130114,22:00,0.24,0.46,0.16,0.1,0.13,,0.23,0.18,0.19,0.47,0.48,0.28
20130114,23:00,0.24,0.56,0.16,0.12,0.15,,0.22,0.14,0.18,0.32,0.51,0.25
20130115,0:00,0.19,               ST,               ST,0.12,               ST,,0.18,0.13,               ST,0.22,               ST,              LST
20130115,1:00,0.19,               BL,               BL,0.12,               BL,,0.14,0.14,               BL,               ST,               BL,              AQI
20130115,2:00,               ST,0.46,0.15,               ST,0.14,,               ST,               ST,0.46,               BL,0.62,               ST
20130115,3:00,               BL,0.3,0.17,               BL,0.14,,               BL,               BL,0.89,0.15,0.51,               BL
20130115,4:00,0.13,0.23,0.13,0.13,0.15,,0.23,0.13,0.66,0.15,0.44,0.2
20130115,5:00,0.16,0.16,0.14,0.12,0.18,,0.16,0.16,0.23,0.18,0.47,0.18
20130115,6:00,0.19,0.14,0.14,0.11,0.16,,0.16,0.17,0.26,0.18,0.48,0.18
20130115,7:00,0.19,0.16,0.18,0.12,0.13,,0.18,0.17,0.23,0.22,0.47,0.21
20130115,8:00,0.23,0.16,0.16,              AQI,0.13,,0.16,0.24,0.42,0.25,0.4,0.26
20130115,9:00,0.26,0.21,0.21,              LST,0.15,,0.22,0.22,0.28,0.27,0.36,0.26
20130115,10:00,               RA,0.26,0.23,              LST,0.18,,0.23,0.22,0.38,0.24,0.38,0.24
20130115,11:00,               RA,0.25,0.22,              AQI,0.21,,0.23,0.23,0.25,0.24,0.4,0.27
20130115,12:00,               RA,0.25,0.22,0.25,0.2,,0.25,0.23,0.4,0.28,0.42,0.28
20130115,13:00,0.29,0.25,0.2,0.21,0.21,,0.22,0.21,0.44,0.27,0.45,0.26
20130115,14:00,0.25,0.22,0.23,0.22,0.21,,0.21,0.23,0.28,0.27,0.45,0.29
20130115,15:00,0.24,0.26,0.21,               ST,0.22,,0.21,0.24,0.31,0.25,0.41,0.35
20130115,16:00,0.27,               RA,0.24,               BL,0.23,,0.18,0.25,0.36,0.34,0.39,0.33
20130115,17:00,0.25,               RA,0.22,               IQ,0.2,,0.19,0.27,0.47,0.3,0.37,0.33
20130115,18:00,0.24,               RA,0.23,0.23,0.17,,0.17,0.26,0.36,0,0.36,0.29
20130115,19:00,0.23,0.28,0.22,0.44,0.15,,0.18,0.24,0.25,0.23,0.33,0.24
20130115,20:00,0.22,0.3,0.21,0.33,0.14,,0.19,0.22,0.52,0.24,0.34,0.21
20130115,21:00,0.18,0.27,0.22,0.44,0.14,,0.15,0.18,0.34,0.27,0.33,0.22
20130115,22:00,0.18,0.18,0.19,0.39,0.12,,0.15,0.18,0.19,0.21,0.3,0.2
20130115,23:00,0.15,0.18,0.16,0.23,0.11,,0.14,0.14,0.17,0.15,0.3,0.16
20130116,0:00,               ST,0.21,0.15,               ST,0.11,,               ST,               ST,0.19,0.13,0.27,0.12
20130116,1:00,               BL,0.2,0.16,               BL,0.1,,               BL,               BL,0.16,               ST,0.25,0.13
20130116,2:00,0.11,               ST,               ST,0.15,               ST,,0.12,0.12,               ST,               BL,               ST,               ST
20130116,3:00,0.13,               BL,               BL,0.16,               BL,,0.11,0.13,               BL,0.13,               BL,               BL
20130116,4:00,0.13,0.27,0.1,0.21,0.1,,0.12,0.13,0.39,0.13,0.48,0.13
20130116,5:00,0.13,0.2,0.15,0.17,0.11,,0.15,0.15,0.29,0.16,0.35,0.16
20130116,6:00,0.19,0.15,0.16,0.23,0.13,,0.15,0.2,0.17,0.21,0.31,0.18
20130116,7:00,0.19,0.17,0.16,0.16,0.12,,0.16,0.21,0.24,0.25,0.27,0.29
20130116,8:00,0.22,0.24,0.2,0.19,0.13,,0.18,0.21,0.25,0.22,0.28,0.3
20130116,9:00,0.25,0.34,0.21,0.22,0.12,,0.15,0.22,0.22,0.19,0.3,0.22
20130116,10:00,              AQI,0.36,0.19,0.2,0.11,,0.14,0.17,0.18,               ST,0.28,0.19
20130116,11:00,0.14,0.37,              LST,0.21,0.1,,0.12,0.15,0.14,               BL,0.27,0.18
20130116,12:00,0.15,0.2,0.16,0.15,0.11,,0.11,0.13,0.13,0.14,0.26,0.17
20130116,13:00,0.13,0.33,0.16,0.13,0.07,,0.14,0.16,0.13,0.15,0.22,0.18
20130116,14:00,0.13,0.28,              LST,0.12,0.1,,0.13,0.14,0.14,0.2,0.19,0.18
20130116,15:00,0.13,0.41,              AQI,0.1,0.08,,0.12,0.18,0.13,0.12,0.21,0.25
20130116,16:00,0.17,0.33,0.18,0.12,0.09,,0.11,0.18,0.16,0.14,0.21,0.23
20130116,17:00,0.15,0.38,0.3,0.13,0.1,,0.12,0.15,0.15,0.16,0.22,0.28
20130116,18:00,0.19,0.47,0.21,0.16,0.13,,0.13,0.19,0.2,0.2,0.23,0.35
20130116,19:00,0.26,0.52,0.2,0.16,0.13,,0.13,0.24,0.27,0.22,0.28,0.36
20130116,20:00,0.34,1.36,0.2,0.19,0.14,,0.11,0.4,0.35,0.42,0.27,0.5
20130116,21:00,0.39,0.76,0.29,0.22,0.13,,0.13,0.77,0.5,0.3,0.3,0.61
20130116,22:00,0.47,0.55,0.33,0.31,0.11,,0.12,0.48,0.58,0.49,0.35,0.85
20130116,23:00,0.46,0.53,0.3,0.26,0.09,,0.15,0.7,0.7,0.6,0.43,0.73
20130117,0:00,0.75,               ST,0.34,0.22,               ST,,0.18,1.5,               ST,0.69,               ST,1
20130117,1:00,0.85,               BL,               BL,0.48,               BL,,0.23,0.87,               BL,0.61,               BL,0.9
20130117,2:00,               ST,1.98,0.46,               ST,0.22,,               ST,               ST,0.61,0.59,0.73,0.64
20130117,3:00,               BL,0.93,0.39,               BL,0.16,,               BL,               BL,0.54,0.69,0.65,0.54
20130117,4:00,0.63,0.67,0.39,1.59,0.15,,0.13,0.52,0.55,0.65,0.64,0.62
20130117,5:00,0.64,0.6,0.45,0.59,0.2,,0.16,0.48,0.76,0.5,0.66,1.08
20130117,6:00,0.69,1.5,0.74,0.65,0.25,,0.3,0.68,1.1,0.61,0.66,1.54
20130117,7:00,0.87,2.34,              AQI,0.56,0.33,,0.32,1.06,1.62,0.93,0.72,1.63
20130117,8:00,1.01,1.82,              AQI,0.57,0.65,,0.27,0.73,1.87,1.26,0.75,1.65
20130117,9:00,0.51,1.74,0.32,0.42,0.29,,0.19,0.57,1.24,0.79,0.75,0.84
20130117,10:00,0.4,0.54,               ST,0.26,0.14,,0.18,0.38,0.61,0.55,0.64,0.47
20130117,11:00,0.18,0.23,               BL,0.28,0.09,,0.17,0.2,0.22,               ST,0.49,0.25
20130117,12:00,0.18,0.36,0.15,0.57,0.1,,0.12,0.14,              AQI,               BL,0.35,0.19
20130117,13:00,0.14,0.39,0.19,0.3,0.11,,0.1,0.14,0.15,0.16,0.26,0.21
20130117,14:00,0.15,0.4,0.14,0.28,0.09,,0.1,0.12,0.14,0.15,0.24,0.17
20130117,15:00,0.13,0.17,0.12,0.21,0.08,,0.11,0.12,0.16,0.18,0.22,0.25
20130117,16:00,0.14,0.14,0.11,0.27,0.07,,0.1,0.12,0.15,0.22,0.19,0.26
20130117,17:00,0.21,1.47,0.13,0.21,0.09,,0.12,0.18,0.14,0.29,0.2,0.23
20130117,18:00,0.31,4.61,0.16,0.16,0.12,,0.13,0.33,0.97,0.35,0.23,0.24
20130117,19:00,0.5,3.58,0.3,0.18,0.12,,0.13,1.05,2.22,0.58,0.31,1.03
20130117,20:00,0.66,1.78,0.57,0.18,0.17,,0.11,0.92,1.12,0.69,0.38,               ST
20130117,21:00,0.74,6.32,0.39,0.28,0.15,,0.12,1.01,0.8,               ST,0.45,               BL
20130117,22:00,1.03,1.42,0.27,0.28,0.21,,0.14,1.34,0.81,               BL,0.44,0.89
20130117,23:00,1.27,0.97,0.74,0.33,0.22,,0.16,1.05,0.75,0.74,0.45,0.84
20130118,0:00,               ST,0.99,0.61,               ST,0.24,,               ST,               ST,1.65,0.89,0.5,1.13
20130118,1:00,               BL,0.5,0.71,               BL,0.24,,               BL,               BL,2.89,1.19,0.51,1.01
20130118,2:00,0.65,               ST,               ST,0.39,               ST,,0.19,1.05,               ST,0.81,               ST,0.84
20130118,3:00,0.72,               BL,               BL,0.48,               BL,,0.22,0.91,               BL,0.61,               BL,0.97
20130118,4:00,0.63,1.28,1.05,0.53,0.44,,0.17,0.77,2.54,0.73,0.7,1.1
20130118,5:00,0.85,0.5,0.61,0.57,0.42,,0.16,0.7,1.92,0.96,0.65,1.46
20130118,6:00,0.77,0.51,0.53,0.51,0.49,,0.2,0.6,2.01,0.81,0.59,1.65
20130118,7:00,0.87,0.9,0.75,0.51,0.56,,0.18,1.1,2.47,1.02,0.65,2.27
20130118,8:00,0.63,0.53,0.4,0.61,0.53,,0.26,0.76,1.5,1.76,0.63,3.35
20130118,9:00,0.47,0.48,0.39,0.81,0.3,,0.28,0.6,0.48,2.66,0.57,1.42
20130118,10:00,0.73,0.22,0.18,0.41,0.12,,0.15,1.27,0.16,0.24,0.55,0.23
20130118,11:00,0.84,0,0.29,0.12,0.13,,0.15,0.42,0.13,0.17,0.56,0.16
20130118,12:00,0.53,0.26,0.24,0.11,0.09,,0.12,0.4,0.14,0.15,0.53,0.18
20130118,13:00,0.87,0.16,0.2,0.09,0.06,,0.14,0.51,0.12,0.16,0.52,0.15
20130118,14:00,0.58,0.15,0.2,0.09,0.08,,0.13,0.4,0.11,0.16,0.47,0.22
20130118,15:00,0.39,0.14,0.19,0.1,0.08,,0.13,0.36,0.17,0.18,0.41,0.18
20130118,16:00,0.23,0.15,0.15,0.21,0.1,,0.13,0.32,0.18,0.16,0.38,0.19
20130118,17:00,0.3,0.19,0.17,0.24,0.09,,0.15,0.31,0.13,0.14,0.39,0.17
20130118,18:00,0.47,0.14,0.24,0.26,0.12,,0.13,0.32,0.3,0.18,0.39,0.22
20130118,19:00,0.74,0.21,0.41,0.52,0.16,,0.37,0.51,0.21,0.24,0.45,0.28
20130118,20:00,0.24,0.42,0.42,0.43,0.15,,0.8,0.57,0.27,0.3,0.59,0.41
20130118,21:00,0.3,0.35,0.39,0.23,0.18,,0.38,0.35,0.3,               ST,0.91,0.62
20130118,22:00,0.39,0.28,0.46,0.4,0.17,,0.19,0.3,0.34,               BL,1.07,               ST
20130118,23:00,0.37,0.24,0.34,0.46,0.25,,0.18,0.23,0.88,0.63,1.12,               BL
20130119,0:00,0.4,               ST,               ST,0.33,               ST,,0.2,0.31,               ST,              AQI,               ST,1.12
20130119,1:00,1.78,               BL,               BL,0.41,               BL,,0.2,0.66,               BL,              LST,               BL,1.05
20130119,2:00,               ST,2.25,1.86,               ST,0.32,,               ST,               ST,0.84,              AQI,1.36,               ST
20130119,3:00,               BL,0.58,1.16,               BL,0.3,,               BL,               BL,1.07,               ST,1.32,               BL
20130119,4:00,1.94,0.58,1.29,0.68,0.22,,0.18,1.87,0.4,               BL,1.21,1.07
20130119,5:00,1.82,0.55,1.19,0.31,0.3,,0.16,1.72,0.3,0,1.06,0.8
20130119,6:00,3.05,0.45,0.29,0.15,0.27,,0.23,1.7,0.29,0.44,0.98,0.62
20130119,7:00,1.04,0.22,0.33,0.14,0.27,,0.3,2.87,0.36,0.49,1.01,2.05
20130119,8:00,0.45,0.22,0.33,0.13,0.12,,0.27,1.75,0.3,              LST,0.88,1.22
20130119,9:00,1.23,0.22,0.29,0.17,0.14,,0.23,0.44,0.31,              AQI,0.77,0.31
20130119,10:00,0.79,0.17,0.23,0.22,0.15,,0.14,0.24,0.17,              AQI,0.61,0.35
20130119,11:00,0.36,0.17,0.17,0.26,0.06,,0.15,0.24,0.16,               ST,0.67,0.27
20130119,12:00,0.2,0.17,0.2,0.24,0.1,,0.15,0.18,0.2,               BL,0.75,0.18
20130119,13:00,0.15,0.2,0.27,0.17,0.06,,0.15,0.14,0.17,0.12,0.57,0.15
20130119,14:00,1.59,0.17,0.18,0.26,0.07,,0.1,0.14,0.58,0.09,0.44,0.14
20130119,15:00,0.76,0.21,0.17,0.19,0.06,,0.08,0.12,0.74,0.1,0.33,0.14
20130119,16:00,0.21,0.23,0.17,0.22,0.07,,0.07,1.05,0.19,0.21,0.31,0.16
20130119,17:00,0.3,0.19,0.17,0.22,0.08,,0.1,0.89,0.22,0.2,0.31,0.18
20130119,18:00,0.48,0.17,0.21,0.14,0.1,,0.14,0.24,0.23,0.18,0.33,0.21
20130119,19:00,0.44,0.15,0.3,0.2,0.19,,0.14,0.76,0.29,0.23,0.33,0.23
20130119,20:00,0.57,0.17,0.23,0.18,0.43,,0.15,0.96,0.24,0.33,0.35,0.26
20130119,21:00,               CS,               CS,               CS,               CS,               CS,,               CS,               CS,               CS,               CS,               CS,               CS
20130119,22:00,               IQ,               IQ,               IQ,               IQ,               IQ,,               IQ,               IQ,               IQ,               IQ,               IQ,               IQ
20130119,23:00,1.02,0.15,0.47,0.25,0.35,,0.43,2.05,0.58,0.28,0.33,0.43
20130120,0:00,               ST,0.15,0.49,               ST,0.48,,               ST,               ST,0.53,0.3,0.36,0.42
20130120,1:00,               ST,0.22,0.35,               ST,0.47,,               ST,               ST,0.76,0.44,0.4,0.51
20130120,2:00,               BL,               ST,               ST,               BL,               ST,,               BL,               BL,               ST,0.43,               ST,0.65
20130120,3:00,2.42,               ST,               ST,0.17,               ST,,0.24,1.28,               ST,0.87,               ST,0.77
20130120,4:00,2.74,               BL,               BL,0.18,               BL,,0.27,1.51,               BL,0.74,               BL,0.72
20130120,5:00,1.85,0.78,0.5,0.22,0.22,,0.28,1.46,0.64,0.76,0.84,0.58
20130120,6:00,0.94,1.09,0.46,0.24,0.33,,0.23,0.97,0.52,2.2,0.7,0.51
20130120,7:00,0.75,0.45,0.41,0.26,0.3,,0.2,0.83,0.47,1.65,0.63,0.36
20130120,8:00,0.68,0.44,0.8,0.25,0.23,,0.2,0.94,0.35,1.43,0.57,0.79
20130120,9:00,1.21,1.02,0.43,0.32,0.2,,0.21,1.29,0.32,1.14,0.53,0.59
20130120,10:00,2.15,0.36,0.24,0.26,0.13,,0.18,1.29,0.45,0.58,0.61,0.43
20130120,11:00,0.85,0.49,0.19,0.13,0.08,,0.16,0.73,0.27,0.22,0.71,0.18
20130120,12:00,0.52,0.24,0.18,0.13,0.08,,0.2,0.21,0.36,0.16,0.7,0.17
20130120,13:00,0.67,0.35,0.21,0.1,0.18,,0.14,0.22,0.35,0.17,0.83,0.16
20130120,14:00,0.61,0.27,0.17,0.12,0.11,,0.14,0.18,0.31,0.13,0.77,0.16
20130120,15:00,0.71,0.17,0.19,0.15,0.08,,0.15,0.33,0.17,0.11,0.64,0.15
20130120,16:00,0.41,0.19,0.18,0.26,0.3,,0.11,0.24,0.2,0.21,0.59,0.17
