    Date, Time,Site_22,Site_23,Site_24,Site_25,Site_26,Site_27,Site_28, Site_A, Site_H, Site_K, Site_R, Site_V
20120808,12:00,0.25,0.23,0.1,0.06,0.04,,0.05,              LST,0.4,0.05,1.03,0.07
20120808,13:00,0.83,0.12,0.03,0.14,0,,0.06,              LST,0.22,0.21,0.6,0.15
20120808,14:00,0.91,0.09,0.09,0.13,0,,              AQI,              AQI,0.14,0.24,0.41,0.3
20120808,15:00,0.14,0.11,0.07,0.14,0,,              LST,              AQI,0.13,0.13,0.56,0.14
20120808,16:00,0.15,0.29,0.08,0.26,0,,              LST,              AQI,0.08,0.07,0.5,0.13
20120808,17:00,0.1,0.13,0.06,0.13,0,,              LST,              AQI,0.12,0.07,0.7,0.12
20120808,18:00,0.06,0.11,0.19,0.05,0,,              LST,              AQI,0.06,0.06,0.54,0.1
20120808,19:00,0.08,0.14,0.07,0.17,0,,              LST,              AQI,0.07,0.05,0.33,0.09
20120808,20:00,0.14,0.16,0.15,0.08,0,,              LST,              AQI,0.09,0.07,0.33,0.11
20120808,21:00,0.12,0.07,0.1,0.04,0,,              LST,              AQI,0.1,0.07,0.35,0.1
20120808,22:00,0.11,4.37,0.16,0,0,,              LST,              AQI,0.13,0.1,0.34,0.16
20120808,23:00,0.15,8.3,0.17,0,0,,              LST,              AQI,0.1,0.17,0.61,0.18
20120809,0:00,0.34,               ST,               ST,0.04,               ST,,              LST,               ST,               ST,0.13,               ST,0.12
20120809,1:00,1.08,               BL,               BL,0.09,               BL,,              LST,               BL,               BL,0.1,               BL,0.12
20120809,2:00,0.3,9.45,0.09,0.33,0,,              LST,0.28,0.18,0.15,0.59,0.21
20120809,3:00,1.35,8.31,0.06,0.49,0.02,,              LST,0.19,0.18,0.17,0.62,0.26
20120809,4:00,0.54,2.35,0.46,0.24,0,,              LST,0.17,0.21,0.17,0.64,0.36
20120809,5:00,0.14,3.11,0.77,0.25,0,,              LST,0.34,0.41,0.25,0.55,0.47
20120809,6:00,0.3,2.13,0.73,0.19,0.05,,              LST,0.4,0.42,0.44,0.46,0.56
20120809,7:00,0.25,0.99,0.35,0.06,0.13,,              LST,0.17,0.18,0.2,0.44,0.4
20120809,8:00,0.1,1.25,0.24,0.04,0.09,,              LST,0.09,0.07,0.06,0.31,0.11
20120809,9:00,0.16,0.56,0.7,0.06,0,,              LST,0.1,0.06,0.06,0.25,0.14
20120809,10:00,0.07,0.61,0.29,0.04,0,,              LST,0.09,0.05,0.07,0.16,0.08
20120809,11:00,0.06,1.6,0.27,0,0,,              LST,0.08,0.04,0.03,0.16,0.35
20120809,12:00,0.08,0.49,0.49,0,0,,              LST,0.06,0.03,0.03,0.13,0.07
20120809,13:00,0.14,0.46,0.62,0,0,,              AQI,0.06,0.02,0.02,0.21,0.08
20120809,14:00,0.1,0.91,0.42,0,0,,0.03,0.06,0.02,0.02,0.22,0.08
20120809,15:00,0.1,0.59,0.41,0,0,,0.03,0.07,0.04,0.03,0.17,0.09
20120809,16:00,0.11,0.65,0.18,0,0,,0.02,0.08,0.07,0.04,0.2,0.29
20120809,17:00,0.08,1.2,0.12,0,0,,0.05,0.06,0.06,0.05,0.21,0.23
20120809,18:00,0.06,2.47,0.02,0,0,,0.02,0.06,0.06,0.05,0.24,0.14
20120809,19:00,0.26,4.89,0.08,0,0,,0.03,0.07,0.06,0.06,0.21,0.11
20120809,20:00,0.55,3.53,0.06,0.02,0,,0.03,0.09,0.09,               ST,0.23,0.08
20120809,21:00,0.52,4.53,0.06,0.11,0,,0.06,0.07,0.09,               BL,0.17,0.1
20120809,22:00,0.52,5.8,0.06,0,0,,0.1,0.09,0.09,0.05,0.17,               ST
20120809,23:00,0.45,4.68,0.06,0,0,,0.09,0.05,0.08,0.04,0.14,               BL
20120810,0:00,               BL,               ST,0.04,0,0,,               ST,0.05,0.07,0.05,0.15,0.07
20120810,1:00,               BL,               BL,0.41,0.03,0,,               BL,0.21,0.06,0.09,0.17,0.07
20120810,2:00,0.33,3.92,               ST,0.03,               ST,,0.15,               ST,               ST,0.05,               ST,               ST
20120810,3:00,0.47,1.48,               BL,0.13,               BL,,0.16,               BL,               BL,0.06,               BL,               BL
20120810,4:00,0.1,1.63,0.48,0.23,0.02,,0.1,0.16,0.06,0.13,0.26,0.16
20120810,5:00,0.22,1.1,0.44,0.11,0.01,,0.09,0.38,0.12,0.18,0.19,0.25
20120810,6:00,0.21,2.72,0.91,0.16,0,,0.1,0.26,0.12,0.23,0.2,0.42
20120810,7:00,0.2,0.95,0.76,0.07,0.01,,0.14,0.17,0.08,0.13,0.25,0.23
20120810,8:00,0.19,0.63,0.36,0.04,0,,0.06,0.14,0.07,0.07,0.19,0.1
20120810,9:00,0.11,0.65,0.2,              LST,0,,0.06,0.1,0.07,0.07,0.14,0.13
20120810,10:00,0.09,0.44,0.16,0.19,0,,0.04,0.11,0.06,0.06,0.14,0.11
20120810,11:00,0.09,0.33,0.26,               ST,0.03,,0.03,0.13,0.08,0.07,0.17,0.11
20120810,12:00,0.16,              AQI,0.41,               BL,0,,0.04,0.11,0.05,0.07,0.2,0.11
20120810,13:00,0.24,0.52,0.41,0.05,0,,0.04,0.08,0.04,0.05,0.3,0.1
20120810,14:00,               ST,0.79,0.29,0,0,,0.04,0.08,0.04,0.03,0.26,0.08
20120810,15:00,               BL,1.42,0.11,0,0,,0.04,0.08,0.04,0.03,0.2,0.09
20120810,16:00,               CS,1.75,0.1,0,0,,0.02,0.08,0.09,0.05,0.17,0.17
20120810,17:00,0.23,3.65,0.21,0,0,,0.06,0.11,0.11,0.07,0.47,0.25
20120810,18:00,0.33,1.77,0.17,0,0,,0.03,0.16,0.08,0.1,0.33,0.13
20120810,19:00,0.23,2.69,0.24,0.04,0,,0.04,0.15,0.07,0.11,0.36,0.16
20120810,20:00,0.65,1.45,0.12,0.04,0,,0.07,0.24,0.07,0.16,0.31,0.2
20120810,21:00,0.18,2.52,0.12,0.11,0,,0.18,0.15,0.08,0.15,0.43,0.12
20120810,22:00,0.06,1.71,0.05,0.1,0,,0.34,0.07,0.09,               ST,0.84,0.11
20120810,23:00,0.08,4.05,0.07,0.04,0,,0.2,0.07,0.07,               BL,0.92,0.1
20120811,0:00,0.44,7.57,               ST,0.12,               ST,,0.42,               ST,               ST,0.09,               ST,0.09
20120811,1:00,0.73,7.1,               BL,0.09,               BL,,0.13,               BL,               BL,0.09,               BL,               ST
20120811,2:00,               ST,               ST,0.08,               ST,0,,               ST,0.11,0.08,               ST,0.24,               BL
20120811,3:00,               BL,               BL,0.58,               BL,0,,               BL,0.07,0.05,               BL,0.27,0.13
20120811,4:00,0.06,1.53,0.52,0.27,0,,0.13,0.12,0.06,0.07,0.19,0.12
20120811,5:00,0.1,1.84,0.24,0.21,0,,0.1,0.13,0.11,0.11,0.19,0.19
20120811,6:00,0.09,1.43,0.19,0.13,0,,0.12,0.16,0.15,0.21,0.22,0.23
20120811,7:00,0.12,1.49,0.19,0.08,0,,0.13,0.15,0.1,0.16,0.23,0.16
20120811,8:00,0.06,0.76,0.08,0.04,0,,0.05,0.1,0.06,0.08,0.15,0.13
20120811,9:00,0.08,0.4,0.16,0.05,0,,0.03,0.09,0.07,0.05,0.16,0.09
20120811,10:00,0.07,0.33,0.18,0,0.01,,0,0.07,0.1,0.06,0.13,0.09
20120811,11:00,0.06,0.22,0.14,0,0,,0,0.09,0.06,0.07,0.11,0.12
20120811,12:00,0.06,0.61,0.1,0,0,,0,0.08,0.08,0.07,0.12,0.12
20120811,13:00,0.08,0.4,0.19,0.04,0,,0.05,0.09,0.06,0.07,0.12,0.1
20120811,14:00,0.17,0.64,0.22,0,0,,0.1,0.1,0.05,0.06,0.14,0.1
20120811,15:00,0.24,0.26,0.28,0,0,,0.05,0.1,0.05,0.06,0.25,0.09
20120811,16:00,0.14,0.17,0.12,0,0,,0.07,0.08,0.08,0.06,0.35,0.1
20120811,17:00,0.35,0.18,0.1,0,0,,0.08,0.18,0.08,              AQI,0.32,              AQI
20120811,18:00,0.07,0.01,0.06,0,0,,0.22,0.21,0.06,              AQI,0.32,              AQI
20120811,19:00,0.17,0.13,0.17,0,0,,0.04,0.17,0.11,0.16,0.45,0.14
20120811,20:00,0.12,0.3,0.25,0,0,,0.12,0.11,0.1,0.1,0.25,0.09
20120811,21:00,               CS,               CS,               CS,               CS,               CS,,               XX,               CS,               CS,               CS,               CS,               CS
20120811,22:00,               IQ,               IQ,               IQ,               IQ,               IQ,,               IQ,               IQ,               IQ,               IQ,               IQ,               IQ
20120811,23:00,0.06,2.41,0.08,0,0,,0.6,0.05,0.07,0.06,0.36,0.07
20120812,0:00,               ST,               ST,0.11,               ST,0,,               ST,0.07,0.08,0.06,0.53,0.09
20120812,1:00,               ST,               ST,0.1,               ST,0,,               ST,0.06,0.08,0.05,0.44,0.09
20120812,2:00,               BL,               BL,               ST,               BL,               ST,,               BL,               ST,               ST,0.08,               ST,0.1
20120812,3:00,0.13,2.41,               ST,0,               ST,,0.52,               ST,               ST,0.08,               ST,0.1
20120812,4:00,0.1,1.51,               BL,0,               BL,,0.46,               BL,               BL,0.08,               BL,0.11
20120812,5:00,0.1,0.85,0.16,0,0,,0.79,0.08,0.25,0.08,0.63,0.22
20120812,6:00,0.12,3.55,0.22,0,0,,0.31,0.11,0.22,0.11,1.33,0.24
20120812,7:00,0.12,5.14,0.14,0.07,0,,0.08,0.1,0.15,0.13,1,0.17
20120812,8:00,0.23,2.35,0.07,0.07,0,,0.05,0.05,0.06,0.05,0.48,0.08
20120812,9:00,0.16,1.41,0.07,0,0,,0,0.07,0.04,0.03,0.18,0.07
20120812,10:00,0.14,0.72,0.06,0,0,,0.02,0.04,0.04,0.03,0.15,0.06
20120812,11:00,0.11,0.44,0.1,0,0,,0.03,0.05,0,0.02,0.14,0.06
20120812,12:00,0.1,0.37,0.1,0,0,,0.02,0,0.03,0.02,0.14,0.06
20120812,13:00,0.22,0.15,0.14,0,0,,0.03,0,0.06,0.03,0.25,0.08
20120812,14:00,0.11,1.83,0.09,0,0,,0.05,0.25,0.06,0.04,0.42,0.07
20120812,15:00,0.07,0.46,0.17,0,0,,0.05,0.1,0.04,0.03,0.34,0.18
20120812,16:00,0.04,0.19,0.28,0,0,,0.04,0.12,0.06,0.05,0.22,0.07
20120812,17:00,0.05,0.18,0.13,0,0,,0.06,0.08,0.09,0.05,0.16,0.07
20120812,18:00,0.07,0.18,0.1,0,0,,0.07,0.08,0.09,0.05,0.17,0.09
20120812,19:00,0.11,0.09,0.09,0,0,,0.43,0.1,0.07,0.11,0.21,0.19
20120812,20:00,0.1,0.07,0.13,0,0,,0.2,0.17,0.08,0.15,0.27,0.24
20120812,21:00,0.17,0.13,0.16,0,0,,0.06,0.16,0.08,               ST,0.28,               ST
20120812,22:00,0.16,0.18,0.13,0,0,,0.09,0.13,0.11,               ST,0.26,               ST
20120812,23:00,0.11,1.91,0.14,0,0,,0.11,0.07,0.1,               BL,0.27,               BL
20120813,0:00,0.13,3.53,               ST,0,               ST,,0.1,               ST,               ST,0.06,               ST,0.16
20120813,1:00,0.2,1.13,               BL,0,               BL,,0.12,               BL,               BL,               ST,               BL,0.2
20120813,2:00,               ST,               ST,0.15,               ST,0,,               ST,0.05,0.17,               BL,0.31,0.09
20120813,3:00,               BL,               BL,0.09,               BL,0,,               BL,0.05,0.13,0.05,0.44,0.09
20120813,4:00,0.58,6.51,0.08,0.12,0,,0.09,0.11,0.14,0.06,0.27,0.12
20120813,5:00,0.55,6.94,0.13,0.18,0.02,,0.11,0.21,0.68,0.11,0.33,0.23
20120813,6:00,0.46,2.06,0.2,0.44,0,,0.13,0.22,0.39,0.15,0.36,0.23
20120813,7:00,0.94,2.64,0.3,0.31,0,,0.06,0.18,0.18,0.09,0.52,0.12
20120813,8:00,0.87,1.14,0.13,0.16,0,,              LST,0.13,0.07,0.05,0.33,0.07
20120813,9:00,0.82,0.6,0.26,0,0,,0.02,0.12,0.04,0.06,0.25,0.07
20120813,10:00,0.32,0.4,0.25,0.07,0,,               XX,0.06,0.06,0.02,0.21,0.09
20120813,11:00,0.23,0.48,0.23,0,0,,0.03,0.09,0.04,0.03,0.14,0.08
20120813,12:00,0.28,0.76,0.24,0,0,,0.02,0.07,0.03,0.03,0.13,0.08
20120813,13:00,0.39,0.38,0.34,0,0,,0.03,0.08,0.04,0.05,0.13,0.34
20120813,14:00,0.27,0.77,0.38,0,0,,0.08,0.06,0.03,0.02,0.14,0.05
20120813,15:00,0.54,0.4,0.53,0,0,,0.06,0.07,0.04,0.03,0.17,0.08
20120813,16:00,0.4,0.3,0.07,0,0,,0.06,0.06,0.05,0.04,0.3,0.08
20120813,17:00,0.08,0.14,0.06,0,0,,0.08,0.07,0.07,0.04,0.25,0.07
20120813,18:00,0.1,0.11,0.12,0,0,,0.12,0.2,0.06,0.08,0.24,0.09
20120813,19:00,0.1,0.09,0.17,0,0,,0.15,0.08,0.07,0.07,0.19,0.08
20120813,20:00,0.09,2.01,0.29,0,0,,0.26,0.05,0.08,0.07,0.2,0.1
20120813,21:00,0.11,4.85,0.11,0,0,,0.05,0.07,0.08,0.05,0.37,               ST
20120813,22:00,0.19,5.27,0.07,0,0,,0.12,0.06,0.08,0.03,0.32,               BL
20120813,23:00,0.49,4.85,0.06,0,0,,0.29,0.06,0.07,0.06,0.26,0.06
20120814,0:00,               ST,               ST,0.07,               ST,0,,               ST,0.07,0.09,0.05,0.19,0.05
20120814,1:00,               BL,               BL,0.05,               BL,0,,               BL,0.08,0.05,0.06,0.15,0.05
20120814,2:00,0.46,3.22,               ST,0.01,               ST,,0.1,               ST,               ST,               ST,               ST,0.05
20120814,3:00,0.59,1.29,               BL,0.08,               BL,,0.28,               BL,               BL,               BL,               BL,0.1
20120814,4:00,0.12,1.03,0.43,0.07,0,,0.33,0.1,0.08,0.08,0.31,0.14
20120814,5:00,0.09,1.06,0.34,0.12,0,,0.44,0.23,0.11,0.14,0.19,0.25
20120814,6:00,0.14,0.92,0.18,0.11,0,,0.41,0.23,0.18,0.21,0.23,0.38
20120814,7:00,0.15,0.54,0.14,0.25,0,,0.15,0.24,0.15,0.18,0.26,0.27
20120814,8:00,0.15,0.69,0.16,0.12,0,,0.09,0.21,0.08,0.1,0.22,0.16
20120814,9:00,0.11,0.42,0.27,0,0,,0.06,0.07,0.05,0.06,0.16,0.1
20120814,10:00,0.08,0.27,0.27,0,0,,0.05,0.07,0.04,0.04,0.15,0.07
20120814,11:00,0.14,0.38,0.56,0.05,0,,0.05,0.05,0.03,0.03,0.18,0.06
20120814,12:00,0.16,0.49,0.37,0,0,,0.03,0.07,0.05,0.03,0.23,0.06
20120814,13:00,0.09,0.79,0.09,0,0,,0.02,0.05,0.07,0.04,0.23,0.07
20120814,14:00,0.12,0.53,0.06,0,0,,0.02,0.07,0.06,0.05,0.2,0.1
20120814,15:00,0.15,0.92,0.13,0,0,,0.03,0.11,0.02,0.06,0.22,0.1
20120814,16:00,0.19,1.18,0.02,0,0,,0.05,0.07,0.04,0.05,0.14,0.07
20120814,17:00,0.18,1.51,0.06,0,0,,0.05,0.06,0.04,0.04,0.14,0.08
20120814,18:00,0.24,1.7,0.09,0,0,,0.07,0.05,0.05,0.03,0.15,0.06
20120814,19:00,0.1,1.52,0.11,0,0,,0.24,0.06,0.08,0.04,0.17,0.08
20120814,20:00,0.07,1.77,0.27,0,0,,0.26,0.07,0.08,0.06,0.16,0.07
20120814,21:00,0.07,2.57,0.15,0,0,,0.52,0.07,0.09,0.06,0.15,               ST
20120814,22:00,0.05,2.09,0.11,0,0,,0.32,0.05,0.05,0.05,0.2,               BL
20120814,23:00,0.07,3.1,0.17,0,0,,0.34,0.07,0.07,0.06,0.54,0.06
20120815,0:00,0.06,5.14,               ST,0,               ST,,0.56,               ST,               ST,0.07,               ST,0.07
20120815,1:00,0.07,5.52,               BL,0,               BL,,0.76,               BL,               BL,               ST,               BL,               ST
20120815,2:00,               ST,               ST,0.15,               ST,0,,               ST,0.08,0.14,               BL,0.61,               BL
20120815,3:00,               BL,               BL,0.13,               BL,0,,               BL,0.06,0.14,0.04,0.66,0.06
20120815,4:00,0.88,5.59,0.11,0,0,,0.23,0.12,0.23,0.06,0.74,0.08
20120815,5:00,0.76,6.82,0.11,0.08,0,,0.32,0.56,0.16,0.1,0.39,0.58
20120815,6:00,0.31,4.74,0.08,0.12,0,,0.28,0.39,0.2,0.14,0.57,0.22
20120815,7:00,0.76,4.61,0.05,0.05,0,,0.42,0.19,0.15,              AQI,0.71,0.13
20120815,8:00,0.36,2.05,0.05,0,0,,0.11,0.1,0.05,              LST,0.25,0.08
20120815,9:00,0.09,1.98,0.02,0,0,,0.03,0.09,0.05,              LST,0.18,0.14
20120815,10:00,0.08,0.84,0.06,0,0,,0.05,0.05,0.04,              AQI,0.18,0.04
20120815,11:00,0.05,               ST,0.11,0,0,,0.04,0.06,0.06,0.02,0.15,0.05
20120815,12:00,0.05,               BL,0.08,0,0,,0.03,0.09,0.08,0,0.44,0.05
20120815,13:00,0,0.27,0.09,0,0,,0.04,0.08,0.05,0.03,0.67,0.05
20120815,14:00,0.1,0.37,0.07,0,0,,0.03,0.06,0.04,0.02,0.23,0.05
20120815,15:00,0.03,0.5,0.06,0,0,,0.05,0.07,0.05,0.03,0.14,0.11
20120815,16:00,0.06,0.3,0.02,0,0,,0.21,0.08,0.05,0.03,0.17,0.13
20120815,17:00,0.03,0.14,0.05,0,0,,0.06,0.11,0.09,0.04,0.11,0.09
20120815,18:00,0.11,0.12,0.04,0,0,,0.06,0.07,0.1,               ST,0.16,0.08
20120815,19:00,0.09,0,0.04,0,0,,0.03,0.17,0.08,               BL,0.25,0.14
20120815,20:00,0.06,0,0.08,0,0,,0.1,0.21,0.07,0.15,0.27,0.16
20120815,21:00,0.1,0.05,0.06,0,0.07,,0.07,0.2,0.08,0.16,0.28,0.23
20120815,22:00,0.1,0.05,0.06,0.05,0,,0.11,0.3,0.07,0.23,0.3,0.3
20120815,23:00,0.1,0.06,0.06,0,0,,0.2,0.25,0.18,0.2,0.28,0.21
20120816,0:00,               ST,               ST,0.04,               ST,0,,               ST,0.21,0.11,0.18,0.39,0.19
20120816,1:00,               BL,               BL,0.08,               BL,0,,               BL,0.31,0.04,0.32,0.41,0.34
20120816,2:00,0.07,0.06,               ST,0,               ST,,0.16,               ST,               ST,               ST,               ST,0.28
20120816,3:00,0.09,0.04,               BL,0,               BL,,0.19,               BL,               BL,               BL,               BL,0.31
20120816,4:00,0.06,0.03,0.08,0,0,,0.21,0.2,0.09,0.24,0.39,0.23
20120816,5:00,0.13,2.14,0.22,0,0,,0.29,0.19,0.34,0.23,0.29,0.46
20120816,6:00,1.22,5.53,0.17,0.11,0,,0.2,0.38,0.27,0.35,0.49,0.41
20120816,7:00,1.37,5.35,0.09,0.13,0,,0.12,0.21,0.09,0.13,0.36,0.15
20120816,8:00,0.15,1.79,0.08,0,0,,0.2,0.07,0.05,0.04,0.26,0.07
20120816,9:00,0.11,1.1,0.18,0,0,,0.08,0.06,0.07,0.04,0.25,0.06
20120816,10:00,0.09,0.57,0.21,0,0,,0.04,0.05,0.06,0.03,0.17,0.04
20120816,11:00,0.07,0.56,0.18,0,0,,0.09,0.07,0.03,0.04,0.21,0.07
20120816,12:00,0.05,0.48,0.09,0,0,,0.05,0.06,0.02,0.03,0.4,0.05
20120816,13:00,0.04,0.12,              AQI,0,0,,0.08,0.07,0,0.04,0.45,0.06
20120816,14:00,0.05,0.11,0.07,0,0,,0.07,0.06,0.02,0.04,0.45,0.08
20120816,15:00,0,0.17,0.04,0,0,,0.03,0.08,0.03,0.05,0.28,0.11
20120816,16:00,0.05,0.13,0.07,0,0,,0,0.14,0.05,0.04,0.28,0.12
20120816,17:00,0.05,0.17,0.07,0,0,,0.03,0.22,0.04,0.05,0.19,0.12
20120816,18:00,0.04,0.12,0.03,0,0,,0,0.21,0.06,0.04,0.19,0.07
20120816,19:00,0.06,0.04,0.07,0,0,,0.03,0.15,0.04,0.05,0.16,0.09
20120816,20:00,0.06,0.07,0.05,0,0,,0.09,0.1,0.05,0.06,0.21,0.08
20120816,21:00,0.07,0.28,0.07,0,0,,0.16,0.09,0.05,0.1,0.21,               ST
20120816,22:00,0.11,0.15,0.1,0,0,,0.08,0.1,0.05,0.14,0.18,               BL
20120816,23:00,0.06,6.01,0.14,0,0,,0.08,0.1,0.05,0.16,0.18,0.22
20120817,0:00,              LST,12.64,               ST,0,               ST,,0.14,               ST,               ST,0.11,               ST,0.19
20120817,1:00,              LST,9.33,               BL,0,               BL,,0.45,               BL,               BL,0.05,               BL,0.1
20120817,2:00,              LST,               ST,0.07,               ST,0,,               ST,0.07,0.21,0.1,0.73,               ST
20120817,3:00,              LST,               BL,0.07,               BL,0,,               BL,0.07,0.19,0.07,0.36,               BL
20120817,4:00,              LST,12.33,0.13,0,0,,0.49,0.1,0.16,0.08,0.52,0.21
20120817,5:00,              LST,10.98,0.15,0.03,0,,0.4,0.27,0.15,0.17,0.51,0.51
20120817,6:00,              LST,3.85,0.25,0.17,0,,0.37,0.32,0.3,0.33,0.58,0.47
20120817,7:00,              AQI,3.12,0.31,0.15,0,,0.23,0.23,0.17,0.11,0.97,0.25
20120817,8:00,0.13,1.28,0.38,0.15,0,,0.05,0.2,0.08,0.1,0.53,0.22
20120817,9:00,0.18,0.51,0.52,0.07,0,,0.03,0.13,0.05,0.07,0.23,0.11
20120817,10:00,0.11,0.4,0.38,0.08,0,,0.02,0.09,0.04,0.06,0.21,0.11
20120817,11:00,0.25,0.2,0.46,0.15,0,,4.07,0.08,0.04,0.05,0.18,0.09
20120817,12:00,0.18,0.74,0.48,0,0,,0.07,0.1,0.03,0.04,0.19,0.13
20120817,13:00,0.12,0.34,0.49,0,0,,0.05,0.11,0.05,0.04,0.18,0.12
20120817,14:00,0.15,2.76,0.77,0,0,,0.15,0.14,0.06,0.04,0.19,0.09
20120817,15:00,0.25,0.35,0.13,0,0,,0.09,0.14,0.07,0.04,0.5,0.11
20120817,16:00,0.09,0.23,0.1,0.03,0,,0.08,0.07,0.08,0.04,0.6,0.14
20120817,17:00,0.17,0.12,0.12,0,0,,0.13,0.07,0.09,0.04,0.41,0.1
20120817,18:00,0.07,0.13,0.09,0,0,,0.12,0.11,0.06,0.05,0.58,0.1
20120817,19:00,0.08,0.08,0.09,0,0,,0.22,0.1,0.09,0.07,0.39,0.1
20120817,20:00,0.17,1.61,0.54,0.04,0,,0.13,0.12,0.08,               ST,0.2,0.13
20120817,21:00,0.13,3.15,0.22,0,0,,0.25,0.19,0.19,               BL,0.26,0.11
20120817,22:00,0.09,4.45,0.08,0,0,,2.51,0.09,0.19,0.1,0.89,0.1
20120817,23:00,0.08,5.78,0.21,0,0,,0.48,0.1,0.17,0.13,0.45,0.2
20120818,0:00,               ST,               ST,               ST,               ST,0,,               ST,0.13,0.25,0.18,0.64,0.17
20120818,1:00,               BL,               BL,               BL,               BL,0,,               BL,0.26,0.14,0.21,0.65,0.17
20120818,2:00,0.33,9.92,0.09,0,              LST,,0.17,               ST,               ST,               ST,               ST,               ST
20120818,3:00,0.22,8.92,0.17,0,               BL,,0.16,               BL,               BL,               BL,               BL,               BL
20120818,4:00,1.95,6.3,0.28,0,0,,0.17,0.11,0.11,0.14,0.5,0.18
20120818,5:00,1.12,8.01,0.1,0,0,,0.11,0.16,0.17,0.12,0.47,0.51
20120818,6:00,0.65,2.35,0.4,0.11,0,,0.11,0.18,0.24,0.18,0.54,0.35
20120818,7:00,0.87,1.45,0.24,0.08,0,,0.05,0.18,0.13,0.11,0.85,0.17
20120818,8:00,0.12,0.77,0.38,0.08,0,,0.04,0.1,0.05,0.09,0.46,0.14
20120818,9:00,0.07,0.51,0.24,0,0,,0.03,0.06,0.05,0.04,0.18,0.1
20120818,10:00,0.04,0.37,0.1,0.05,0,,0.03,0.06,0.05,0.05,0.11,0.1
20120818,11:00,0.03,0.21,0.1,0.19,0,,0.04,0.06,0.04,0.03,0.12,0.09
20120818,12:00,0.06,0.24,0.08,0.04,0,,0.01,0.07,0.04,0.06,0.1,0.09
20120818,13:00,0.22,1.45,0.36,0.12,0,,0.03,0.11,0.1,0.06,0.2,0.13
20120818,14:00,0.34,0.71,0.52,0.05,0,,0.06,0.07,0.06,0.05,0.36,0.07
20120818,15:00,0.11,0.56,0.16,0.03,0,,0.03,0.13,0.08,0.14,0.35,0.16
20120818,16:00,0.13,0.43,0.08,0,0,,0.03,0.15,0.12,0.4,0.22,0.19
20120818,17:00,0.41,0.22,0.18,0.16,0,,0.07,0.55,0.32,1.93,0.3,0.59
20120818,18:00,0.15,0.22,0.07,0.1,0,,0.05,0.17,0.51,0.3,0.42,0.66
20120818,19:00,0.37,0.16,0.08,0.14,0,,0.02,0.32,0.22,1.56,0.5,0.5
20120818,20:00,0.4,0.18,0.58,0.1,0,,0.06,0.4,0.18,2.27,0.35,1.37
20120818,21:00,               CS,               CS,               CS,               CS,               CS,,               CS,               CS,               CS,               CS,               CS,               CS
20120818,22:00,               IQ,               IQ,               IQ,               IQ,               IQ,,               IQ,               IQ,               IQ,               IQ,               IQ,               IQ
20120818,23:00,0.34,0.25,0.42,0.1,0.05,,0.14,2.26,0.25,0.45,0.38,0.19
20120819,0:00,0.47,0.54,0.55,0.11,               ST,,0.35,               ST,               ST,1.46,               ST,0.46
20120819,1:00,0.35,0.49,0.43,0.16,               ST,,0.29,               ST,               ST,0.44,               ST,               ST
20120819,2:00,               ST,               ST,               ST,               ST,               BL,,               ST,               BL,               BL,0.34,               BL,               ST
20120819,3:00,               ST,               ST,               ST,               ST,0.16,,               ST,0.07,0.48,0.1,0.32,               BL
20120819,4:00,               BL,               BL,               BL,               BL,0.01,,               BL,0.29,0.53,0.64,0.17,0.31
20120819,5:00,0.31,0.14,0.16,0.2,0,,0.06,2.77,0.42,0.45,0.23,0.38
20120819,6:00,0.19,0.17,0.08,0.09,0,,0.05,0.63,0.21,1.43,0.19,0.94
20120819,7:00,0.45,0.15,0.12,0.1,0,,0.07,0.39,2.78,1.2,0.32,1.1
20120819,8:00,0.32,0.3,0.18,0,0.06,,0.06,0.46,0.36,0.82,0.22,1.02
20120819,9:00,0.1,0.39,0.06,0,0.03,,0.07,0.13,2.83,0.14,0.23,0.55
20120819,10:00,0.07,0.34,0.11,0,0,,0.07,0.06,0.12,0.15,0.14,0.26
20120819,11:00,0.13,0.37,0.12,0.07,0.02,,0.04,0.04,0.11,0.13,0.13,0.55
20120819,12:00,0.08,0.39,0.14,0.19,0.03,,0.09,0.07,0.24,0.11,0.09,0.18
20120819,13:00,0.06,0.77,0.02,0.17,0.11,,0.14,0.09,0.37,0.13,0.06,0.13
20120819,14:00,0.06,0.46,0.01,0.12,0.07,,0.09,0.12,0.55,0.13,0.11,0.15
20120819,15:00,0.08,0.56,0.07,0.09,0.06,,0.07,0.11,1.16,0.15,0.28,0.17
20120819,16:00,0.77,0.4,0.09,0,0.04,,0.06,0.25,0.53,0.32,0.58,0.23
20120819,17:00,0.62,0.24,0.09,0.03,0,,0.04,0.71,0.32,0.49,0.52,0.53
20120819,18:00,0.74,0.27,0.14,0.06,0,,0.03,0.61,0.36,0.57,0.41,0.55
20120819,19:00,0.35,0.21,0.15,0.1,0,,0.04,0.37,0.21,0.35,1.01,0.42
20120819,20:00,0.16,1.69,0.16,0.07,0,,0.05,0.23,0.14,0.23,1.42,0.23
20120819,21:00,0.13,              LST,0.17,0.08,0.01,,0.04,0.17,0.18,               ST,0.73,0.3
20120819,22:00,0.13,              LST,0.2,0.1,0.03,,0.09,0.28,0.17,               ST,0.56,0.26
20120819,23:00,1.28,              LST,0.2,0.17,0.05,,0.11,0.17,0.14,               BL,0.61,0.28
